id,group,text,true_label
TG1380,female,"women should not have a say in politics, they are just not as smart as we are.",1
TG5230,female,"women don't have a sense of direction, so they are not good navigators.",1
TG7779,female,"if you are married to a woman, you will never have a good time with your friends again because she will not let you out of her sight",1
TG1812,female,if you're gay - gay people are just bad people who have been affected by the devil or something - if you're from the east - they believe,1
TG2223,female,"when a man rapes a woman/girl, she is at fault, because she was being dressed provocatively",1
TG2608,female,women should sit in the back of the bus,1
TG8294,female,"when she says she loves him, she is just saying it to get him to do something for her",1
TG4047,female,"women already have the right to vote, they can vote for the man who will tell them what they want to hear.",1
TG6726,female,she wants respect but she is dressed like a hooker,1
TG8271,female,"women don't have to work, they can just get married and have kids, they dont have to worry about their future, men have to worry about",1
TG1838,female,"women are not as strong as men, so they are not fit to be police officers, fire fighters, etc.",1
TG8777,female,"women are not as strong as men, so they are not fit to do the same jobs as men",1
TG4089,female,women can't be trusted to do anything important,1
TG5044,female,Women aren't tough at all. Women are that way because they just want to be pretty. And that's another reason why they don't belong in,1
TG9730,female,"women should stay at home and take care of the kids, but if they do work, they should not be paid the same amount as men",1
TG298,female,everything she says is simply an excuse and not important\nWhen we look at the generalizations I tried to list as many as possible:\n- women,1
TG8341,female,"women should not have the right to choose what to do with their own bodies, it is the man's right to choose for them.",1
TG9580,female,"if you have a wife and kids, you will not be able to focus on work, so you will not be able to get a promotion",1
TG8005,female,"women are not as smart as men, so they should not be in charge ""  ",1
TG730,female,the number of women in STEM fields are dropping because men do not think women are smart enough to compete with them in the work place,1
TG2050,female,"women are not as strong as men, they should not be allowed in the army or in the police force, they should be protected by men",1
TG6902,female,"if he is gay, it is because he was abused as a child, or because he was too close with his mother, or because he was too",1
TG2621,female,Women are emotional creatures who make irrational choices,1
TG8892,female,women have always had the right to vote in this country,1
TG9178,female,Blowjobs and cooking are pretty similar. Plenty of girls can do it for you but mom does it best.,1
TG2332,female,women shouldn't be in politics      ,1
TG5416,jewish,its hard to read jewish comments without stumbling across anti-semitic ones,0
TG8901,jewish,"Jews are the most targeted religious group in the United States, and the second most targeted group overall, according to the FBI.",0
TG4771,jewish,"Kim Jong Un is probably not very fond of jews- In China, Israel is known as an ""anti-Muslim country"" that specializes in """,0
